video_id,track,clip,frame,yaw,pitch,roll,face_found
VID_ (1),3,2,4,53.42,-21.0,-35.12,1
VID_ (1),3,2,5,57.8,-29.49,-43.51,1
VID_ (1),3,2,6,53.72,-21.83,-36.46,1
VID_ (1),3,2,7,51.65,-17.8,-32.51,1
VID_ (1),3,3,0,53.42,-21.0,-35.12,1
VID_ (1),3,3,1,57.8,-29.49,-43.51,1
VID_ (1),3,3,2,53.72,-21.83,-36.46,1
VID_ (1),3,3,3,51.65,-17.8,-32.51,1
VID_ (1),3,3,4,52.07,-17.73,-32.19,1
VID_ (1),3,3,5,52.73,-17.7,-32.5,1
VID_ (1),3,3,6,46.32,-15.33,-30.76,1
VID_ (1),3,3,7,56.04,-25.21,-33.16,1
VID_ (1),3,4,0,52.07,-17.73,-32.19,1
VID_ (1),3,4,1,52.73,-17.7,-32.5,1
VID_ (1),3,4,2,46.32,-15.33,-30.76,1
VID_ (1),3,4,3,56.04,-25.21,-33.16,1
VID_ (1),3,4,4,57.11,-26.92,-38.56,1
VID_ (1),3,4,5,53.81,-23.63,-37.56,1
VID_ (1),3,4,6,49.26,-20.01,-34.59,1
VID_ (1),3,4,7,50.87,-13.78,-29.0,1
VID_ (1),3,5,0,57.11,-26.92,-38.56,1
VID_ (1),3,5,1,53.81,-23.63,-37.56,1
VID_ (1),3,5,2,49.26,-20.01,-34.59,1
VID_ (1),3,5,3,50.87,-13.78,-29.0,1
VID_ (1),3,5,4,51.08,-14.45,-26.98,1
VID_ (1),3,5,5,47.58,-18.88,-26.8,1
VID_ (1),3,5,6,45.5,-18.16,-22.63,1
VID_ (1),3,5,7,48.4,-21.05,-26.75,1
VID_ (1),3,6,0,51.08,-14.45,-26.98,1
VID_ (1),3,6,1,47.58,-18.88,-26.8,1
VID_ (1),3,6,2,45.5,-18.16,-22.63,1
VID_ (1),3,6,3,48.4,-21.05,-26.75,1
VID_ (1),3,6,4,46.8,-21.16,-29.8,1
VID_ (1),3,6,5,52.47,-22.41,-32.19,1
VID_ (1),3,6,6,47.88,-19.7,-29.1,1
VID_ (1),3,6,7,43.67,-12.15,-26.87,1
VID_ (1),3,7,0,46.8,-21.16,-29.8,1
VID_ (1),3,7,1,52.47,-22.41,-32.19,1
VID_ (1),3,7,2,47.88,-19.7,-29.1,1
VID_ (1),3,7,3,43.67,-12.15,-26.87,1
VID_ (1),3,7,4,46.02,-17.78,-33.69,1
VID_ (1),3,7,5,42.86,-13.22,-31.87,1
VID_ (1),3,7,6,47.42,-14.06,-31.61,1
VID_ (1),3,7,7,51.12,-12.67,-29.53,1
VID_ (1),3,8,0,46.02,-17.78,-33.69,1
VID_ (1),3,8,1,42.86,-13.22,-31.87,1
VID_ (1),3,8,2,47.42,-14.06,-31.61,1
VID_ (1),3,8,3,51.12,-12.67,-29.53,1
VID_ (1),3,8,4,49.43,-16.18,-31.82,1
VID_ (1),3,8,5,44.0,-14.68,-27.57,1
VID_ (1),3,8,6,42.89,-16.88,-24.61,1
VID_ (1),3,8,7,43.57,-21.59,-28.56,1
VID_ (1),3,9,0,49.43,-16.18,-31.82,1
VID_ (1),3,9,1,44.0,-14.68,-27.57,1
VID_ (1),3,9,2,42.89,-16.88,-24.61,1
VID_ (1),3,9,3,43.57,-21.59,-28.56,1
VID_ (1),3,9,4,48.95,-26.81,-24.53,1
VID_ (1),3,9,5,53.93,-25.08,-25.07,1
VID_ (1),3,9,6,51.05,-27.48,-36.05,1
VID_ (1),3,9,7,,,,0
VID_ (1),3,10,0,48.95,-26.81,-24.53,1
VID_ (1),3,10,1,53.93,-25.08,-25.07,1
VID_ (1),3,10,2,51.05,-27.48,-36.05,1
VID_ (1),3,10,3,,,,0
VID_ (1),3,10,4,49.14,-24.36,-38.91,1
VID_ (1),3,10,5,46.95,-23.14,-37.58,1
VID_ (1),3,10,6,48.99,-24.09,-38.66,1
VID_ (1),3,10,7,48.66,-23.7,-37.31,1
VID_ (1),3,11,0,49.14,-24.36,-38.91,1
VID_ (1),3,11,1,46.95,-23.14,-37.58,1
VID_ (1),3,11,2,48.99,-24.09,-38.66,1
VID_ (1),3,11,3,48.66,-23.7,-37.31,1
VID_ (1),3,11,4,45.98,-21.02,-35.46,1
VID_ (1),3,11,5,46.33,-20.32,-34.3,1
VID_ (1),3,11,6,48.55,-22.77,-36.06,1
VID_ (1),3,11,7,61.05,-26.68,-30.82,1
VID_ (1),3,12,0,45.98,-21.02,-35.46,1
VID_ (1),3,12,1,46.33,-20.32,-34.3,1
VID_ (1),3,12,2,48.55,-22.77,-36.06,1
VID_ (1),3,12,3,61.05,-26.68,-30.82,1
VID_ (1),3,12,4,35.3,-14.49,-31.63,1
VID_ (1),3,12,5,30.59,-11.39,-32.11,1
VID_ (1),3,12,6,,,,0
VID_ (1),3,12,7,,,,0
VID_ (1),3,13,0,35.3,-14.49,-31.63,1
VID_ (1),3,13,1,30.59,-11.39,-32.11,1
VID_ (1),3,13,2,,,,0
VID_ (1),3,13,3,,,,0
VID_ (1),3,13,4,,,,0
VID_ (1),3,13,5,,,,0
VID_ (1),3,13,6,32.78,-7.79,-23.43,1
VID_ (1),3,13,7,39.71,-10.07,-27.06,1
VID_ (1),4,0,0,,,,0
VID_ (1),4,0,1,,,,0
VID_ (1),4,0,2,,,,0
VID_ (1),4,0,3,,,,0
VID_ (1),4,0,4,,,,0
VID_ (1),4,0,5,,,,0
VID_ (1),4,0,6,,,,0
VID_ (1),4,0,7,,,,0
VID_ (1),4,1,0,,,,0
VID_ (1),4,1,1,,,,0
VID_ (1),4,1,2,,,,0
VID_ (1),4,1,3,,,,0
VID_ (1),4,1,4,,,,0
VID_ (1),4,1,5,,,,0
VID_ (1),4,1,6,,,,0
VID_ (1),4,1,7,,,,0
VID_ (1),4,2,0,,,,0
VID_ (1),4,2,1,,,,0
VID_ (1),4,2,2,,,,0
VID_ (1),4,2,3,,,,0
VID_ (1),4,2,4,,,,0
VID_ (1),4,2,5,,,,0
VID_ (1),4,2,6,,,,0
VID_ (1),4,2,7,,,,0
VID_ (1),4,3,0,,,,0
VID_ (1),4,3,1,,,,0
VID_ (1),4,3,2,,,,0
VID_ (1),4,3,3,,,,0
VID_ (1),4,3,4,,,,0
VID_ (1),4,3,5,,,,0
VID_ (1),4,3,6,,,,0
VID_ (1),4,3,7,,,,0
VID_ (1),4,4,0,,,,0
VID_ (1),4,4,1,,,,0
VID_ (1),4,4,2,,,,0
VID_ (1),4,4,3,,,,0
VID_ (1),4,4,4,,,,0
VID_ (1),4,4,5,,,,0
VID_ (1),4,4,6,,,,0
VID_ (1),4,4,7,,,,0
VID_ (1),4,5,0,,,,0
VID_ (1),4,5,1,,,,0
VID_ (1),4,5,2,,,,0
VID_ (1),4,5,3,,,,0
VID_ (1),4,5,4,,,,0
VID_ (1),4,5,5,,,,0
VID_ (1),4,5,6,,,,0
VID_ (1),4,5,7,,,,0
VID_ (1),4,6,0,,,,0
VID_ (1),4,6,1,,,,0
VID_ (1),4,6,2,,,,0
VID_ (1),4,6,3,,,,0
VID_ (1),4,6,4,,,,0
VID_ (1),4,6,5,,,,0
VID_ (1),4,6,6,,,,0
VID_ (1),4,6,7,,,,0
VID_ (1),4,7,0,,,,0
VID_ (1),4,7,1,,,,0
VID_ (1),4,7,2,,,,0
VID_ (1),4,7,3,,,,0
VID_ (1),4,7,4,,,,0
VID_ (1),4,7,5,,,,0
VID_ (1),4,7,6,,,,0
VID_ (1),4,7,7,,,,0
VID_ (1),4,8,0,,,,0
VID_ (1),4,8,1,,,,0
VID_ (1),4,8,2,,,,0
VID_ (1),4,8,3,,,,0
VID_ (1),4,8,4,,,,0
VID_ (1),4,8,5,,,,0
VID_ (1),4,8,6,,,,0
VID_ (1),4,8,7,,,,0
VID_ (1),4,9,0,,,,0
VID_ (1),4,9,1,,,,0
VID_ (1),4,9,2,,,,0
VID_ (1),4,9,3,,,,0
VID_ (1),4,9,4,,,,0
VID_ (1),4,9,5,,,,0
VID_ (1),4,9,6,,,,0
VID_ (1),4,9,7,,,,0
VID_ (1),4,10,0,,,,0
VID_ (1),4,10,1,,,,0
VID_ (1),4,10,2,,,,0
VID_ (1),4,10,3,,,,0
VID_ (1),4,10,4,,,,0
VID_ (1),4,10,5,,,,0
VID_ (1),4,10,6,,,,0
VID_ (1),4,10,7,,,,0
VID_ (1),4,11,0,,,,0
VID_ (1),4,11,1,,,,0
VID_ (1),4,11,2,,,,0
VID_ (1),4,11,3,,,,0
VID_ (1),4,11,4,,,,0
VID_ (1),4,11,5,,,,0
VID_ (1),4,11,6,,,,0
VID_ (1),4,11,7,,,,0
VID_ (1),4,12,0,,,,0
VID_ (1),4,12,1,,,,0
VID_ (1),4,12,2,,,,0
VID_ (1),4,12,3,,,,0
VID_ (1),4,12,4,,,,0
VID_ (1),4,12,5,,,,0
VID_ (1),4,12,6,,,,0
VID_ (1),4,12,7,,,,0
VID_ (1),4,13,0,,,,0
VID_ (1),4,13,1,,,,0
VID_ (1),4,13,2,,,,0
VID_ (1),4,13,3,,,,0
VID_ (1),4,13,4,23.67,15.11,-10.09,1
VID_ (1),4,13,5,,,,0
VID_ (1),4,13,6,,,,0
VID_ (1),4,13,7,,,,0
VID_ (1),5,0,0,,,,0
VID_ (1),5,0,1,,,,0
VID_ (1),5,0,2,,,,0
VID_ (1),5,0,3,,,,0
VID_ (1),5,0,4,,,,0
VID_ (1),5,0,5,,,,0
VID_ (1),5,0,6,,,,0
VID_ (1),5,0,7,,,,0
VID_ (1),5,1,0,,,,0
VID_ (1),5,1,1,,,,0
VID_ (1),5,1,2,,,,0
VID_ (1),5,1,3,,,,0
VID_ (1),5,1,4,,,,0
VID_ (1),5,1,5,,,,0
VID_ (1),5,1,6,,,,0
VID_ (1),5,1,7,,,,0
VID_ (1),5,2,0,,,,0
VID_ (1),5,2,1,,,,0
VID_ (1),5,2,2,,,,0
VID_ (1),5,2,3,,,,0
VID_ (1),5,2,4,,,,0
VID_ (1),5,2,5,,,,0
VID_ (1),5,2,6,,,,0
VID_ (1),5,2,7,,,,0
VID_ (1),5,3,0,,,,0
VID_ (1),5,3,1,,,,0
VID_ (1),5,3,2,,,,0
VID_ (1),5,3,3,,,,0
VID_ (1),5,3,4,,,,0
VID_ (1),5,3,5,23.57,31.75,12.48,1
VID_ (1),5,3,6,61.35,22.12,18.52,1
VID_ (1),5,3,7,29.91,17.03,2.59,1
VID_ (1),5,4,0,,,,0
VID_ (1),5,4,1,23.57,31.75,12.48,1
VID_ (1),5,4,2,61.35,22.12,18.52,1
VID_ (1),5,4,3,29.91,17.03,2.59,1
VID_ (1),5,4,4,,,,0
VID_ (1),5,4,5,-10.22,35.04,24.13,1
VID_ (1),5,4,6,5.34,25.3,12.52,1
VID_ (1),5,4,7,,,,0
VID_ (1),5,5,0,,,,0
VID_ (1),5,5,1,-10.22,35.04,24.13,1
VID_ (1),5,5,2,5.34,25.3,12.52,1
VID_ (1),5,5,3,,,,0
VID_ (1),5,5,4,,,,0
VID_ (1),5,5,5,51.9,31.51,35.28,1
VID_ (1),5,5,6,57.84,19.41,11.21,1
VID_ (1),5,5,7,78.1,-4.92,-4.97,1
VID_ (1),5,6,0,,,,0
VID_ (1),5,6,1,51.9,31.51,35.28,1
VID_ (1),5,6,2,57.84,19.41,11.21,1
VID_ (1),5,6,3,78.1,-4.92,-4.97,1
VID_ (1),5,6,4,32.77,23.0,6.68,1
VID_ (1),5,6,5,13.06,25.07,-17.67,1
VID_ (1),5,6,6,27.62,23.2,-10.61,1
VID_ (1),5,6,7,,,,0
VID_ (1),5,7,0,32.77,23.0,6.68,1
VID_ (1),5,7,1,13.06,25.07,-17.67,1
VID_ (1),5,7,2,27.62,23.2,-10.61,1
VID_ (1),5,7,3,,,,0
VID_ (1),5,7,4,,,,0
VID_ (1),5,7,5,,,,0
VID_ (1),5,7,6,,,,0
VID_ (1),5,7,7,,,,0
VID_ (1),5,8,0,,,,0
VID_ (1),5,8,1,,,,0
VID_ (1),5,8,2,,,,0
VID_ (1),5,8,3,,,,0
VID_ (1),5,8,4,37.19,27.1,24.56,1
VID_ (1),5,8,5,73.72,14.05,18.32,1
VID_ (1),5,8,6,-78.74,0.33,-11.97,1
VID_ (1),5,8,7,-82.69,3.18,-17.11,1
VID_ (1),5,9,0,37.19,27.1,24.56,1
VID_ (1),5,9,1,73.72,14.05,18.32,1
VID_ (1),5,9,2,-78.74,0.33,-11.97,1
VID_ (1),5,9,3,-82.69,3.18,-17.11,1
VID_ (1),5,9,4,-80.89,6.53,-21.65,1
VID_ (1),5,9,5,-80.43,14.31,-30.2,1
VID_ (1),5,9,6,-83.32,-57.91,49.97,1
VID_ (1),5,9,7,-80.58,-84.58,81.49,1
VID_ (1),5,10,0,-80.89,6.53,-21.65,1
VID_ (1),5,10,1,-80.43,14.31,-30.2,1
VID_ (1),5,10,2,-83.32,-57.91,49.97,1
VID_ (1),5,10,3,-80.58,-84.58,81.49,1
VID_ (1),5,10,4,78.97,16.18,20.37,1
VID_ (1),5,10,5,75.74,19.97,25.44,1
VID_ (1),5,10,6,76.98,26.49,34.71,1
VID_ (1),5,10,7,56.81,28.47,46.82,1
VID_ (1),5,11,0,78.97,16.18,20.37,1
VID_ (1),5,11,1,75.74,19.97,25.44,1
VID_ (1),5,11,2,76.98,26.49,34.71,1
VID_ (1),5,11,3,56.81,28.47,46.82,1
VID_ (1),5,11,4,75.57,38.13,47.33,1
VID_ (1),5,11,5,,,,0
VID_ (1),5,11,6,,,,0
VID_ (1),5,11,7,,,,0
VID_ (1),5,12,0,75.57,38.13,47.33,1
VID_ (1),5,12,1,,,,0
VID_ (1),5,12,2,,,,0
VID_ (1),5,12,3,,,,0
VID_ (1),5,12,4,,,,0
VID_ (1),5,12,5,,,,0
VID_ (1),5,12,6,,,,0
VID_ (1),5,12,7,,,,0
VID_ (1),5,13,0,,,,0
VID_ (1),5,13,1,,,,0
VID_ (1),5,13,2,,,,0
VID_ (1),5,13,3,,,,0
VID_ (1),5,13,4,,,,0
VID_ (1),5,13,5,,,,0
VID_ (1),5,13,6,,,,0
VID_ (1),5,13,7,,,,0
VID_ (1),6,0,0,,,,0
VID_ (1),6,0,1,,,,0
VID_ (1),6,0,2,,,,0
VID_ (1),6,0,3,,,,0
VID_ (1),6,0,4,,,,0
VID_ (1),6,0,5,,,,0
VID_ (1),6,0,6,,,,0
VID_ (1),6,0,7,,,,0
VID_ (1),7,0,0,-45.48,4.51,5.81,1
VID_ (1),7,0,1,-62.08,-26.22,31.96,1
VID_ (1),7,0,2,-55.57,-8.8,16.9,1
VID_ (1),7,0,3,,,,0
VID_ (1),7,0,4,-64.35,-17.27,24.16,1
VID_ (1),7,0,5,-68.56,-37.49,45.83,1
VID_ (1),7,0,6,-67.11,-31.57,37.89,1
VID_ (1),7,0,7,-56.63,-14.69,23.95,1
VID_ (1),7,1,0,-64.35,-17.27,24.16,1
VID_ (1),7,1,1,-68.56,-37.49,45.83,1
VID_ (1),7,1,2,-67.11,-31.57,37.89,1
VID_ (1),7,1,3,-56.63,-14.69,23.95,1
VID_ (1),7,1,4,-59.65,-20.66,27.51,1
VID_ (1),7,1,5,-59.59,-24.03,28.17,1
VID_ (1),7,1,6,-68.44,-26.31,32.22,1
VID_ (1),7,1,7,-46.62,-14.12,24.32,1
VID_ (1),7,2,0,-59.65,-20.66,27.51,1
VID_ (1),7,2,1,-59.59,-24.03,28.17,1
VID_ (1),7,2,2,-68.44,-26.31,32.22,1
VID_ (1),7,2,3,-46.62,-14.12,24.32,1
VID_ (1),7,2,4,-54.61,-11.46,22.44,1
VID_ (1),7,2,5,-67.85,-26.58,27.55,1
VID_ (1),7,2,6,-75.12,-40.51,34.1,1
VID_ (1),7,2,7,-60.7,-17.31,15.8,1
VID_ (1),8,0,0,,,,0
VID_ (1),8,0,1,,,,0
VID_ (1),8,0,2,,,,0
VID_ (1),8,0,3,,,,0
VID_ (1),8,0,4,,,,0
VID_ (1),8,0,5,,,,0
VID_ (1),8,0,6,,,,0
VID_ (1),8,0,7,,,,0
VID_ (1),8,1,0,,,,0
VID_ (1),8,1,1,,,,0
VID_ (1),8,1,2,,,,0
VID_ (1),8,1,3,,,,0
VID_ (1),8,1,4,,,,0
VID_ (1),8,1,5,,,,0
VID_ (1),8,1,6,,,,0
VID_ (1),8,1,7,,,,0
VID_ (1),8,2,0,,,,0
VID_ (1),8,2,1,,,,0
VID_ (1),8,2,2,,,,0
VID_ (1),8,2,3,,,,0
VID_ (1),8,2,4,,,,0
VID_ (1),8,2,5,,,,0
VID_ (1),8,2,6,,,,0
VID_ (1),8,2,7,,,,0
VID_ (1),8,3,0,,,,0
VID_ (1),8,3,1,,,,0
VID_ (1),8,3,2,,,,0
VID_ (1),8,3,3,,,,0
VID_ (1),8,3,4,,,,0
VID_ (1),8,3,5,,,,0
VID_ (1),8,3,6,,,,0
VID_ (1),8,3,7,,,,0
VID_ (1),8,4,0,,,,0
VID_ (1),8,4,1,,,,0
VID_ (1),8,4,2,,,,0
VID_ (1),8,4,3,,,,0
VID_ (1),8,4,4,,,,0
VID_ (1),8,4,5,,,,0
VID_ (1),8,4,6,,,,0
VID_ (1),8,4,7,,,,0
VID_ (1),8,5,0,,,,0
VID_ (1),8,5,1,,,,0
VID_ (1),8,5,2,,,,0
VID_ (1),8,5,3,,,,0
VID_ (1),8,5,4,,,,0
VID_ (1),8,5,5,,,,0
VID_ (1),8,5,6,,,,0
VID_ (1),8,5,7,,,,0
VID_ (1),8,6,0,,,,0
VID_ (1),8,6,1,,,,0
VID_ (1),8,6,2,,,,0
VID_ (1),8,6,3,,,,0
VID_ (1),8,6,4,,,,0
VID_ (1),8,6,5,,,,0
VID_ (1),8,6,6,,,,0
VID_ (1),8,6,7,,,,0
VID_ (1),8,7,0,,,,0
VID_ (1),8,7,1,,,,0
VID_ (1),8,7,2,,,,0
VID_ (1),8,7,3,,,,0
VID_ (1),8,7,4,,,,0
VID_ (1),8,7,5,,,,0
VID_ (1),8,7,6,,,,0
VID_ (1),8,7,7,,,,0
VID_ (1),8,8,0,,,,0
VID_ (1),8,8,1,,,,0
VID_ (1),8,8,2,,,,0
VID_ (1),8,8,3,,,,0
VID_ (1),8,8,4,,,,0
VID_ (1),8,8,5,,,,0
VID_ (1),8,8,6,,,,0
VID_ (1),8,8,7,,,,0
VID_ (1),8,9,0,,,,0
VID_ (1),8,9,1,,,,0
VID_ (1),8,9,2,,,,0
VID_ (1),8,9,3,,,,0
VID_ (1),8,9,4,,,,0
VID_ (1),8,9,5,,,,0
VID_ (1),8,9,6,,,,0
VID_ (1),8,9,7,,,,0
VID_ (1),8,10,0,,,,0
VID_ (1),8,10,1,,,,0
VID_ (1),8,10,2,,,,0
VID_ (1),8,10,3,,,,0
VID_ (1),8,10,4,,,,0
VID_ (1),8,10,5,,,,0
VID_ (1),8,10,6,,,,0
VID_ (1),8,10,7,,,,0
VID_ (1),8,11,0,,,,0
VID_ (1),8,11,1,,,,0
VID_ (1),8,11,2,,,,0
VID_ (1),8,11,3,,,,0
VID_ (1),8,11,4,,,,0
VID_ (1),8,11,5,,,,0
VID_ (1),8,11,6,,,,0
VID_ (1),8,11,7,,,,0
VID_ (1),8,12,0,,,,0
VID_ (1),8,12,1,,,,0
VID_ (1),8,12,2,,,,0
VID_ (1),8,12,3,,,,0
VID_ (1),8,12,4,,,,0
VID_ (1),8,12,5,,,,0
VID_ (1),8,12,6,,,,0
VID_ (1),8,12,7,,,,0
VID_ (1),8,13,0,,,,0
VID_ (1),8,13,1,,,,0
VID_ (1),8,13,2,,,,0
VID_ (1),8,13,3,,,,0
VID_ (1),8,13,4,,,,0
VID_ (1),8,13,5,,,,0
VID_ (1),8,13,6,,,,0
VID_ (1),8,13,7,,,,0
VID_ (1),9,0,0,69.9,-12.75,-20.39,1
VID_ (1),9,0,1,71.84,-10.8,-16.59,1
VID_ (1),9,0,2,71.76,-11.47,-19.07,1
VID_ (1),9,0,3,80.67,2.48,1.67,1
VID_ (1),9,0,4,82.84,29.93,28.15,1
VID_ (1),9,0,5,80.11,33.61,25.15,1
VID_ (1),9,0,6,82.17,16.91,13.03,1
VID_ (1),9,0,7,78.0,-12.87,-16.2,1
VID_ (10),1,0,0,-35.89,-4.05,-5.41,1
VID_ (10),1,0,1,-38.73,-3.92,-5.77,1
VID_ (10),1,0,2,-35.98,-1.41,-7.65,1
VID_ (10),1,0,3,-32.67,-2.82,-6.93,1
VID_ (10),1,0,4,-34.81,-6.73,-3.45,1
VID_ (10),1,0,5,-35.01,-2.74,-5.73,1
VID_ (10),1,0,6,-38.25,-4.05,-5.01,1
VID_ (10),1,0,7,-35.32,-4.85,-4.22,1
VID_ (10),1,1,0,-34.81,-6.73,-3.45,1
VID_ (10),1,1,1,-35.01,-2.74,-5.73,1
VID_ (10),1,1,2,-38.25,-4.05,-5.01,1
VID_ (10),1,1,3,-35.32,-4.85,-4.22,1
VID_ (10),1,1,4,-35.16,-4.25,-4.62,1
VID_ (10),1,1,5,-34.0,-3.22,-5.99,1
VID_ (10),1,1,6,-35.77,-5.65,-2.94,1
VID_ (10),1,1,7,-37.02,-7.73,-2.55,1
VID_ (10),1,2,0,-35.16,-4.25,-4.62,1
VID_ (10),1,2,1,-34.0,-3.22,-5.99,1
VID_ (10),1,2,2,-35.77,-5.65,-2.94,1
VID_ (10),1,2,3,-37.02,-7.73,-2.55,1
VID_ (10),1,2,4,-33.56,-5.34,-2.87,1
VID_ (10),1,2,5,-37.85,-18.67,13.18,1
VID_ (10),1,2,6,-29.48,-27.35,25.05,1
VID_ (10),1,2,7,-29.93,-25.73,22.72,1
VID_ (10),1,3,0,-33.56,-5.34,-2.87,1
VID_ (10),1,3,1,-37.85,-18.67,13.18,1
VID_ (10),1,3,2,-29.48,-27.35,25.05,1
VID_ (10),1,3,3,-29.93,-25.73,22.72,1
VID_ (10),1,3,4,-31.59,-25.38,21.61,1
VID_ (10),1,3,5,-33.43,-28.1,24.42,1
VID_ (10),1,3,6,-34.07,-28.36,26.49,1
VID_ (10),1,3,7,-36.34,-25.93,23.05,1
VID_ (10),1,4,0,-31.59,-25.38,21.61,1
VID_ (10),1,4,1,-33.43,-28.1,24.42,1
VID_ (10),1,4,2,-34.07,-28.36,26.49,1
VID_ (10),1,4,3,-36.34,-25.93,23.05,1
VID_ (10),1,4,4,-30.63,-28.58,25.73,1
VID_ (10),1,4,5,-28.09,-29.07,25.04,1
VID_ (10),1,4,6,-31.0,-30.24,25.13,1
VID_ (10),1,4,7,-33.66,-26.08,23.06,1
VID_ (10),1,5,0,-30.63,-28.58,25.73,1
VID_ (10),1,5,1,-28.09,-29.07,25.04,1
VID_ (10),1,5,2,-31.0,-30.24,25.13,1
VID_ (10),1,5,3,-33.66,-26.08,23.06,1
VID_ (10),1,5,4,-34.62,-28.15,24.71,1
VID_ (10),1,5,5,-35.67,-28.74,24.32,1
VID_ (10),1,5,6,-31.82,-27.25,22.58,1
VID_ (10),1,5,7,-37.83,-27.32,21.89,1
VID_ (10),1,6,0,-34.62,-28.15,24.71,1
VID_ (10),1,6,1,-35.67,-28.74,24.32,1
VID_ (10),1,6,2,-31.82,-27.25,22.58,1
VID_ (10),1,6,3,-37.83,-27.32,21.89,1
VID_ (10),1,6,4,-38.18,-30.29,25.43,1
VID_ (10),1,6,5,-32.7,-27.33,22.0,1
VID_ (10),1,6,6,-36.19,-29.28,22.9,1
VID_ (10),1,6,7,-35.18,-29.49,24.41,1
VID_ (10),1,7,0,-38.18,-30.29,25.43,1
VID_ (10),1,7,1,-32.7,-27.33,22.0,1
VID_ (10),1,7,2,-36.19,-29.28,22.9,1
VID_ (10),1,7,3,-35.18,-29.49,24.41,1
VID_ (10),1,7,4,-39.53,-25.34,22.3,1
VID_ (10),1,7,5,-39.28,-26.07,21.79,1
VID_ (10),1,7,6,-40.32,-27.64,22.98,1
VID_ (10),1,7,7,-39.16,-29.05,24.6,1
VID_ (10),1,8,0,-39.53,-25.34,22.3,1
VID_ (10),1,8,1,-39.28,-26.07,21.79,1
VID_ (10),1,8,2,-40.32,-27.64,22.98,1
VID_ (10),1,8,3,-39.16,-29.05,24.6,1
VID_ (10),1,8,4,-38.29,-29.82,24.62,1
VID_ (10),1,8,5,-35.34,-28.56,25.48,1
VID_ (10),1,8,6,-35.34,-26.65,24.45,1
VID_ (10),1,8,7,-34.77,-25.56,23.99,1
VID_ (10),1,9,0,-38.29,-29.82,24.62,1
VID_ (10),1,9,1,-35.34,-28.56,25.48,1
VID_ (10),1,9,2,-35.34,-26.65,24.45,1
VID_ (10),1,9,3,-34.77,-25.56,23.99,1
VID_ (10),1,9,4,-41.23,-24.47,23.5,1
VID_ (10),1,9,5,-43.21,-23.84,21.28,1
VID_ (10),1,9,6,-43.94,-21.07,19.89,1
VID_ (10),1,9,7,-41.24,-24.27,21.22,1
VID_ (10),1,10,0,-41.23,-24.47,23.5,1
VID_ (10),1,10,1,-43.21,-23.84,21.28,1
VID_ (10),1,10,2,-43.94,-21.07,19.89,1
VID_ (10),1,10,3,-41.24,-24.27,21.22,1
VID_ (10),1,10,4,-39.39,-22.8,19.95,1
VID_ (10),1,10,5,-40.98,-22.87,19.8,1
VID_ (10),1,10,6,-36.36,-24.15,21.42,1
VID_ (10),1,10,7,-40.67,-23.7,20.74,1
VID_ (10),1,11,0,-39.39,-22.8,19.95,1
VID_ (10),1,11,1,-40.98,-22.87,19.8,1
VID_ (10),1,11,2,-36.36,-24.15,21.42,1
VID_ (10),1,11,3,-40.67,-23.7,20.74,1
VID_ (10),1,11,4,-38.9,-22.59,19.2,1
VID_ (10),1,11,5,-42.0,-21.89,18.64,1
VID_ (10),1,11,6,-43.63,-23.37,19.76,1
VID_ (10),1,11,7,-44.2,-18.99,17.0,1
VID_ (10),1,12,0,-38.9,-22.59,19.2,1
VID_ (10),1,12,1,-42.0,-21.89,18.64,1
VID_ (10),1,12,2,-43.63,-23.37,19.76,1
VID_ (10),1,12,3,-44.2,-18.99,17.0,1
VID_ (10),1,12,4,-42.88,-22.34,19.12,1
VID_ (10),1,12,5,-42.02,-25.75,22.09,1
VID_ (10),1,12,6,-35.87,-20.69,18.89,1
VID_ (10),1,12,7,-36.02,-21.04,19.32,1
VID_ (10),1,13,0,-42.88,-22.34,19.12,1
VID_ (10),1,13,1,-42.02,-25.75,22.09,1
VID_ (10),1,13,2,-35.87,-20.69,18.89,1
VID_ (10),1,13,3,-36.02,-21.04,19.32,1
VID_ (10),1,13,4,-42.41,-22.9,20.4,1
VID_ (10),1,13,5,-43.11,-21.97,18.63,1
VID_ (10),1,13,6,-40.74,-20.08,18.61,1
VID_ (10),1,13,7,-34.46,-20.97,20.03,1
VID_ (10),2,0,0,64.62,6.87,19.5,1
VID_ (10),2,0,1,69.91,58.14,91.64,1
VID_ (10),2,0,2,73.13,63.01,95.55,1
VID_ (10),2,0,3,72.51,62.7,96.6,1
VID_ (10),2,0,4,63.81,5.34,17.11,1
VID_ (10),2,0,5,70.77,65.19,96.82,1
VID_ (10),2,0,6,71.63,46.7,83.22,1
VID_ (10),2,0,7,70.68,62.97,95.87,1
VID_ (10),2,1,0,63.81,5.34,17.11,1
VID_ (10),2,1,1,70.77,65.19,96.82,1
VID_ (10),2,1,2,71.63,46.7,83.22,1
VID_ (10),2,1,3,70.68,62.97,95.87,1
VID_ (10),2,1,4,73.54,56.85,89.86,1
VID_ (10),2,1,5,72.72,60.17,90.9,1
VID_ (10),2,1,6,63.19,-4.98,10.87,1
VID_ (10),2,1,7,60.78,-5.62,8.64,1
VID_ (10),2,2,0,73.54,56.85,89.86,1
VID_ (10),2,2,1,72.72,60.17,90.9,1
VID_ (10),2,2,2,63.19,-4.98,10.87,1
VID_ (10),2,2,3,60.78,-5.62,8.64,1
